10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,2.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,1.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,1.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,1.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.000,0.000,1.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.000,0.000,1.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,0.000,1.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.000,0.000,2.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.000,0.000,2.000,-1.000,0
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,14.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,14.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,14.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,2.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,14.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,2.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,14.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,1.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,14.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,14.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,6.000,0.000,1.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,14.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,7.000,0.000,2.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,14.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,9.000,0.000,2.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,14.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,9.000,0.000,2.000,-1.000,0
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,13.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,13.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,13.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,13.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,13.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,1.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,13.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,1.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,13.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,2.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,13.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,6.000,0.000,3.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,13.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,9.000,0.000,2.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,13.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,9.000,0.000,2.000,-1.000,0
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,14.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,14.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,14.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,14.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,14.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,2.000,0.000,1.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,14.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,3.000,0.000,2.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,14.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,5.000,0.000,1.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,14.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,6.000,0.000,2.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,14.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,8.000,0.000,3.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,14.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,8.000,0.000,3.000,-1.000,0
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,12.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,12.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,1.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,12.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,1.000,0.000,2.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,12.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,3.000,0.000,1.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,12.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,4.000,0.000,2.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,12.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,6.000,0.000,2.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,12.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,8.000,0.000,1.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,12.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,9.000,0.000,0.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,12.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,9.000,0.000,1.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,12.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,9.000,0.000,1.000,-1.000,0
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,11.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,11.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,11.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,1.000,0.000,2.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,11.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,3.000,0.000,2.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,11.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,5.000,0.000,1.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,11.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,6.000,0.000,1.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,11.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,7.000,0.000,0.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,11.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,7.000,0.000,1.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,11.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,8.000,0.000,0.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,11.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,8.000,0.000,1.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,11.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,9.000,0.000,1.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,11.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,9.000,0.000,1.000,-1.000,0
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,5.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,5.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,5.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,5.000,9.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,5.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,2.000,0.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,5.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,2.000,1.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,5.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,2.000,0.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,5.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,2.000,1.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,5.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,2.000,2.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,5.000,8.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,5.000,1.000,1.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,5.000,8.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,6.000,0.000,0.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,5.000,8.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,6.000,1.000,0.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,5.000,8.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,6.000,1.000,1.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,5.000,8.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,7.000,1.000,1.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,5.000,8.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.000,1.000,2.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,5.000,8.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,8.000,1.000,2.000,-1.000,0
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,9.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,9.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.000,1.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,9.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,6.000,0.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,9.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,6.000,1.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,9.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,6.000,0.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,9.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,6.000,1.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,9.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,6.000,2.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,9.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,6.000,2.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,9.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.000,6.000,2.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,9.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.000,6.000,2.000,0.000,0
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,9.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.000,6.000,2.000,-1.000,0
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,11.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,11.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,1.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,11.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,1.000,0.000,1.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,11.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,2.000,0.000,2.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,11.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,4.000,0.000,2.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,11.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,6.000,0.000,3.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,11.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,9.000,0.000,3.000,0.000,0
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,11.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,9.000,0.000,3.000,-1.000,0
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,12.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,12.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,12.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,2.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,12.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,2.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,12.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,2.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,12.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,7.000,0.000,3.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,12.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,7.000,0.000,3.000,-1.000,0
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,0.000,9.000,0.000,1.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,0.000,9.000,0.000,1.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,0.000,9.000,0.000,1.000,0.000,5.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,0.000,9.000,0.000,1.000,0.000,5.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,0.000,9.000,0.000,1.000,0.000,5.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,0.000,9.000,0.000,1.000,0.000,5.000,0.000,0.000,0.000,2.000,0.000,1.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,0.000,9.000,0.000,1.000,0.000,5.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,0.000,9.000,0.000,1.000,0.000,5.000,0.000,0.000,0.000,3.000,0.000,1.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,0.000,9.000,0.000,1.000,0.000,5.000,0.000,0.000,0.000,4.000,0.000,2.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,0.000,9.000,0.000,1.000,0.000,5.000,0.000,0.000,0.000,6.000,0.000,2.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,0.000,9.000,0.000,1.000,0.000,5.000,0.000,0.000,0.000,8.000,0.000,2.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,0.000,9.000,0.000,1.000,0.000,5.000,0.000,0.000,0.000,8.000,0.000,2.000,-1.000,0
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,13.000,0.000,0.000,0.000,0.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,13.000,0.000,0.000,0.000,1.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,13.000,0.000,1.000,0.000,2.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,13.000,0.000,3.000,0.000,1.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,13.000,0.000,4.000,0.000,2.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,13.000,0.000,6.000,0.000,2.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,13.000,0.000,8.000,0.000,3.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,13.000,0.000,8.000,0.000,3.000,-1.000,0
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,1.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,1.000,0.000,1.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,2.000,0.000,1.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,3.000,0.000,0.000,0.000,1
10.000,15.000,0.100,0.000,0.100,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,3.000,0.000,1.000,0.000,1
